step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12,CASH_IN,482523.95,C1391123696,21056.0,503579.95,C1150575867,4695570.43,4022949.99,0.0,0.0
21,PAYMENT,1621.98,C981505813,0.0,0.0,M1196859549,0.0,0.0,0.0,0.0
19,CASH_IN,71053.49,C502585842,2208501.03,2279554.52,C406288794,313125.45,242071.96,0.0,0.0
21,TRANSFER,232039.19,C28843009,0.0,0.0,C1936695382,1703757.94,2012412.01,0.0,0.0
33,PAYMENT,5550.23,C869863667,319286.01,313735.79,M299800524,0.0,0.0,0.0,0.0
16,CASH_IN,117348.21,C195040092,4331614.09,4448962.3,C737504726,181963.9,64615.69,0.0,0.0
9,PAYMENT,31275.67,C1050434890,21508.0,0.0,M1613727001,0.0,0.0,0.0,0.0
12,PAYMENT,22164.75,C156533379,20439.0,0.0,M87090086,0.0,0.0,0.0,0.0
10,CASH_OUT,293854.83,C1884339186,0.0,0.0,C1643675474,457141.31,750996.14,0.0,0.0
17,PAYMENT,2266.92,C1876483319,0.0,0.0,M726881765,0.0,0.0,0.0,0.0
12,CASH_IN,10396.63,C880778117,1080236.65,1090633.28,C189081677,13249.0,0.0,0.0,0.0
20,CASH_OUT,104887.52,C103766530,0.0,0.0,C387281403,115409.02,220296.55,0.0,0.0
21,CASH_OUT,276738.54,C850649724,0.0,0.0,C944871086,512893.16,695588.28,0.0,0.0
18,PAYMENT,22311.31,C1096742622,21103.0,0.0,M1365908162,0.0,0.0,0.0,0.0
20,CASH_OUT,113740.11,C1757723723,205475.0,91734.89,C1079654765,1105183.22,1218923.33,0.0,0.0
22,PAYMENT,5790.87,C1449238427,0.0,0.0,M2058219542,0.0,0.0,0.0,0.0
11,CASH_IN,7352.24,C1576435071,20016.0,27368.24,C364910143,106.0,0.0,0.0,0.0
18,PAYMENT,11135.31,C1329525052,42040.0,30904.69,M152464523,0.0,0.0,0.0,0.0
15,CASH_OUT,253520.99,C181564737,0.0,0.0,C1296873384,1290684.92,1544205.91,0.0,0.0
19,CASH_OUT,104899.28,C1879298192,0.0,0.0,C593396395,2944899.64,3049798.92,0.0,0.0
11,CASH_IN,87799.88,C1442673091,6735699.81,6823499.7,C943166837,219052.08,131252.19,0.0,0.0
22,PAYMENT,11193.37,C1615080211,4901.13,0.0,M2082986674,0.0,0.0,0.0,0.0
9,CASH_IN,79372.18,C1534884613,15744180.09,15823552.28,C1251686742,1857058.81,3130254.38,0.0,0.0
19,CASH_OUT,260417.16,C253927786,36519.0,0.0,C2008807592,680742.69,941159.85,0.0,0.0
16,PAYMENT,14022.46,C1589361414,0.0,0.0,M403306437,0.0,0.0,0.0,0.0
14,CASH_OUT,131768.91,C1946758021,0.0,0.0,C12977562,50660.0,182428.91,0.0,0.0
12,PAYMENT,20409.47,C407015946,630362.08,609952.6,M547455627,0.0,0.0,0.0,0.0
20,CASH_OUT,329473.82,C460424496,47140.76,0.0,C552359425,506542.83,1353150.24,0.0,0.0
16,CASH_OUT,59233.35,C1360428004,0.0,0.0,C1387437641,332976.72,392210.07,0.0,0.0
34,CASH_OUT,320964.42,C420260482,199385.0,0.0,C1999142027,1618441.25,1939405.67,0.0,0.0
15,CASH_OUT,264382.31,C1956184448,0.0,0.0,C670244241,1833272.51,2097654.83,0.0,0.0
14,CASH_OUT,93842.46,C31857153,0.0,0.0,C1849844563,127215.02,1104029.73,0.0,0.0
17,TRANSFER,631288.6,C636527308,0.0,0.0,C375162006,1272493.5,1903782.09,0.0,0.0
12,CASH_OUT,555109.98,C274947011,5549.0,0.0,C104154404,0.0,555109.98,0.0,0.0
11,CASH_IN,122818.6,C1110268410,187074.0,309892.6,C54741136,1448838.92,1326020.32,0.0,0.0
15,CASH_OUT,21419.41,C1142209392,183.0,0.0,C1616793790,0.0,21419.41,0.0,0.0
17,CASH_OUT,93177.38,C47572342,49894.0,0.0,C142246322,565745.8,658923.18,0.0,0.0
9,CASH_OUT,12137.52,C466486225,0.0,0.0,C416774658,19306.83,31444.36,0.0,0.0
19,CASH_IN,35958.71,C1770063811,80454.0,116412.71,C2063353843,4155998.53,4120039.82,0.0,0.0
10,CASH_IN,308952.5,C1312776376,2899383.04,3208335.53,C980318683,331692.7,41192.31,0.0,0.0
18,PAYMENT,13859.98,C1640002155,0.0,0.0,M351647824,0.0,0.0,0.0,0.0
12,PAYMENT,13013.6,C1070887743,65151.0,52137.4,M1497735072,0.0,0.0,0.0,0.0
13,CASH_OUT,271579.37,C785824161,523.0,0.0,C155125276,0.0,271579.37,0.0,0.0
34,PAYMENT,2476.67,C2142563459,355779.0,353302.33,M1185665389,0.0,0.0,0.0,0.0
14,CASH_OUT,247142.89,C566998576,0.0,0.0,C1877120740,610323.34,601783.9,0.0,0.0
11,PAYMENT,1582.14,C1826846361,87570.78,85988.64,M1080014255,0.0,0.0,0.0,0.0
17,PAYMENT,25725.46,C1965267699,474772.26,449046.8,M868589940,0.0,0.0,0.0,0.0
19,PAYMENT,3684.65,C1203891812,4883.0,1198.35,M1555510114,0.0,0.0,0.0,0.0
34,CASH_OUT,176118.23,C1735759240,109.0,0.0,C945114559,1632552.15,1808670.38,0.0,0.0
19,CASH_OUT,394901.31,C926980356,0.0,0.0,C623154526,12378860.08,12773761.38,0.0,0.0
19,CASH_OUT,110181.67,C1082460914,6396.0,0.0,C1984112243,1735628.3,2209546.01,0.0,0.0
20,TRANSFER,503160.27,C1279384618,58662.0,0.0,C853286878,177274.51,680434.78,0.0,0.0
15,PAYMENT,16004.26,C1831180178,0.0,0.0,M1016903882,0.0,0.0,0.0,0.0
13,CASH_OUT,254362.42,C298800309,36471.0,0.0,C1440114352,535080.55,789442.98,0.0,0.0
14,CASH_OUT,210280.44,C673409130,99058.0,0.0,C1362415458,0.0,210280.44,0.0,0.0
12,PAYMENT,1140.42,C1968422751,21663.6,20523.18,M1814648362,0.0,0.0,0.0,0.0
17,TRANSFER,278435.81,C525399414,0.0,0.0,C2074297370,606822.7,885258.51,0.0,0.0
11,PAYMENT,2642.34,C1930086977,64173.11,61530.77,M315038259,0.0,0.0,0.0,0.0
16,PAYMENT,16530.88,C1840636250,104798.91,88268.03,M289983918,0.0,0.0,0.0,0.0
11,PAYMENT,21327.66,C66181798,0.0,0.0,M1717512694,0.0,0.0,0.0,0.0
14,PAYMENT,8133.59,C1569866519,126994.6,118861.01,M2063331329,0.0,0.0,0.0,0.0
12,CASH_OUT,13266.31,C117767225,0.0,0.0,C475271542,1137427.35,1330609.05,0.0,0.0
16,PAYMENT,5522.72,C1872388311,322270.47,316747.75,M44993881,0.0,0.0,0.0,0.0
11,PAYMENT,651.01,C1820981779,31677.0,31025.99,M1859628188,0.0,0.0,0.0,0.0
17,CASH_OUT,199039.44,C1943799966,0.0,0.0,C127603608,1382466.41,1581505.86,0.0,0.0
33,PAYMENT,15951.62,C1564268874,5124.0,0.0,M30326854,0.0,0.0,0.0,0.0
18,PAYMENT,2374.17,C1037313473,0.0,0.0,M1123277202,0.0,0.0,0.0,0.0
11,PAYMENT,16898.6,C2011053242,169.0,0.0,M1263870234,0.0,0.0,0.0,0.0
15,PAYMENT,12867.89,C1320263341,1570.34,0.0,M433555412,0.0,0.0,0.0,0.0
34,CASH_OUT,179425.72,C39109498,0.0,0.0,C1623279288,1110747.8,1413197.61,0.0,0.0
34,PAYMENT,5321.26,C1795830663,854.0,0.0,M1656801528,0.0,0.0,0.0,0.0
1,PAYMENT,6778.32,C1298557761,1023.0,0.0,M1704214570,0.0,0.0,0.0,0.0
16,PAYMENT,12121.27,C2083454600,1479667.77,1467546.5,M1611795171,0.0,0.0,0.0,0.0
18,CASH_IN,3175.04,C1423432021,2274208.22,2277383.26,C274846244,187563.74,184388.7,0.0,0.0
18,PAYMENT,12875.26,C1939744342,26194.0,13318.74,M489604313,0.0,0.0,0.0,0.0
12,PAYMENT,15673.71,C532308118,13126.0,0.0,M1447763445,0.0,0.0,0.0,0.0
15,PAYMENT,13362.9,C1369060290,43018.0,29655.1,M591179205,0.0,0.0,0.0,0.0
13,CASH_OUT,315082.89,C2066804460,43466.0,0.0,C1504436671,0.0,315082.89,0.0,0.0
22,PAYMENT,8559.86,C1966491360,22865.0,14305.14,M1513114868,0.0,0.0,0.0,0.0
13,CASH_OUT,86821.17,C989847443,0.0,0.0,C259764192,365118.74,451939.9,0.0,0.0
16,PAYMENT,23700.41,C1192138322,0.0,0.0,M1612575507,0.0,0.0,0.0,0.0
16,TRANSFER,38143.68,C1277233929,197445.0,159301.32,C83205130,0.0,38143.68,0.0,0.0
15,PAYMENT,7878.63,C490290239,0.0,0.0,M538423709,0.0,0.0,0.0,0.0
10,PAYMENT,3553.24,C440627904,22070.0,18516.76,M171905468,0.0,0.0,0.0,0.0
20,CASH_IN,48927.98,C699246365,978225.0,1027152.98,C325982869,767619.16,718691.18,0.0,0.0
9,PAYMENT,13489.15,C210845607,85845.89,72356.74,M828039776,0.0,0.0,0.0,0.0
15,PAYMENT,5913.75,C148844542,24313.09,18399.35,M601127441,0.0,0.0,0.0,0.0
12,CASH_OUT,215209.54,C1276297862,17783.85,0.0,C957388291,2345620.26,2560829.8,0.0,0.0
10,CASH_IN,447051.28,C325440335,3591144.75,4038196.04,C1087546948,833566.98,406782.55,0.0,0.0
14,CASH_OUT,96539.77,C395042689,0.0,0.0,C989898681,4901501.38,4998041.15,0.0,0.0
15,PAYMENT,2149.22,C483507493,0.0,0.0,M1321837800,0.0,0.0,0.0,0.0
22,PAYMENT,2349.48,C744979847,20767.0,18417.52,M1906980283,0.0,0.0,0.0,0.0
17,TRANSFER,1689740.08,C315323521,31737.0,0.0,C814716597,4005.0,1595477.98,0.0,0.0
8,PAYMENT,11177.38,C230397607,189337.65,178160.27,M1999017579,0.0,0.0,0.0,0.0
33,CASH_OUT,273661.46,C631902565,65500.0,0.0,C1481436886,0.0,273661.46,0.0,0.0
11,CASH_OUT,385020.94,C1931164132,29190.0,0.0,C1144070975,2296562.85,2681583.78,0.0,0.0
15,CASH_IN,275776.72,C404702030,14610.0,290386.72,C1827673957,0.0,0.0,0.0,0.0
14,CASH_OUT,105286.66,C1292961143,386595.0,281308.34,C623370581,0.0,105286.66,0.0,0.0
13,PAYMENT,60392.13,C1975611603,14584.0,0.0,M999566336,0.0,0.0,0.0,0.0
20,CASH_OUT,225082.26,C871777629,54292.0,0.0,C1842524692,0.0,225082.26,0.0,0.0
13,PAYMENT,30546.96,C1270471346,41340.0,10793.04,M877049466,0.0,0.0,0.0,0.0
15,CASH_IN,320230.35,C1985897568,2650.0,322880.35,C2132821511,366858.02,46627.67,0.0,0.0
9,CASH_OUT,27830.59,C1595997954,0.0,0.0,C1162171909,322696.4,3994004.79,0.0,0.0
34,CASH_OUT,48007.09,C1488309205,0.0,0.0,C1426882926,2710257.3,2758264.39,0.0,0.0
17,PAYMENT,16076.01,C1583733929,0.0,0.0,M378732344,0.0,0.0,0.0,0.0
15,CASH_IN,168406.22,C1916629072,2852000.19,3020406.4,C1810592510,712852.0,544445.78,0.0,0.0
33,PAYMENT,10758.31,C1620070652,19250.0,8491.69,M25046555,0.0,0.0,0.0,0.0
33,PAYMENT,10978.78,C1135886110,0.0,0.0,M1368590052,0.0,0.0,0.0,0.0
16,CASH_IN,392906.61,C851382948,2466894.87,2859801.47,C555893800,9349784.4,9757341.75,0.0,0.0
8,CASH_OUT,173537.88,C1817805040,256380.76,82842.88,C907770473,14555.0,623816.62,0.0,0.0
12,CASH_OUT,146645.67,C1155006508,16090.0,0.0,C722000586,457443.35,665740.64,0.0,0.0
17,CASH_OUT,373409.42,C1028206165,41324.0,0.0,C879781582,14237.93,328581.4,0.0,0.0
13,CASH_OUT,90263.95,C2029761897,0.0,0.0,C1804424410,3061131.17,3151395.13,0.0,0.0
15,CASH_IN,125803.69,C134954749,11476.0,137279.69,C929623811,332049.9,0.0,0.0,0.0
14,CASH_OUT,100969.39,C674875853,0.0,0.0,C1869961832,172639.14,273608.52,0.0,0.0
12,CASH_OUT,80737.04,C1232761571,0.0,0.0,C216070092,631113.68,711850.72,0.0,0.0
20,CASH_OUT,213110.08,C1799666683,0.0,0.0,C1957267228,216579.94,429690.03,0.0,0.0
16,CASH_OUT,213406.94,C1844646986,65.0,0.0,C341297203,1059980.76,1413817.36,0.0,0.0
16,CASH_OUT,28747.49,C659307347,201807.93,173060.43,C75868790,831251.11,988242.78,0.0,0.0
13,CASH_OUT,389188.47,C1602850402,0.0,0.0,C528628739,784797.11,2232970.61,0.0,0.0
33,CASH_OUT,365254.62,C1879602382,2033.0,0.0,C1839337592,7596550.84,7961805.46,0.0,0.0
17,CASH_OUT,179489.94,C2104987018,0.0,0.0,C1678035039,1756495.14,1998394.66,0.0,0.0
16,PAYMENT,10237.76,C227650171,211604.21,201366.44,M309865425,0.0,0.0,0.0,0.0
21,PAYMENT,4554.25,C566237454,0.0,0.0,M622287937,0.0,0.0,0.0,0.0
18,CASH_OUT,56561.32,C901790757,601097.62,544536.3,C1774579266,2117569.95,2174131.27,0.0,0.0
19,CASH_OUT,139501.65,C992327011,365.0,0.0,C1612749105,241630.2,381131.86,0.0,0.0
18,CASH_IN,458880.57,C36215965,40999.0,499879.57,C118136684,3731133.11,3272252.54,0.0,0.0
14,PAYMENT,9938.25,C786701434,116.0,0.0,M747462748,0.0,0.0,0.0,0.0
33,PAYMENT,10835.2,C2115777279,0.0,0.0,M1050362067,0.0,0.0,0.0,0.0
8,PAYMENT,3437.9,C382569917,105050.0,101612.1,M1648796233,0.0,0.0,0.0,0.0
18,CASH_IN,283582.3,C1812765012,19881.0,303463.3,C745616204,1204506.05,920923.75,0.0,0.0
14,CASH_IN,445074.45,C1046181392,791.0,445865.45,C1479420367,34466.0,0.0,0.0,0.0
14,CASH_OUT,27270.3,C470011228,51707.0,24436.7,C698636661,1973916.84,2187908.51,0.0,0.0
10,PAYMENT,10033.96,C2005506539,366091.13,356057.17,M830144042,0.0,0.0,0.0,0.0
10,CASH_OUT,109911.94,C894250485,0.0,0.0,C294900736,411638.54,552521.12,0.0,0.0
22,CASH_OUT,44309.7,C723190273,0.0,0.0,C1296873384,1720368.91,1764678.61,0.0,0.0
20,CASH_OUT,14099.99,C902272684,32658.68,18558.69,C1888832526,136695.62,27732.94,0.0,0.0
22,DEBIT,5117.77,C672176280,5596.0,478.23,C1193816683,721154.65,726272.42,0.0,0.0
34,CASH_OUT,37461.48,C1253086009,1598.0,0.0,C1135987549,0.0,140334.34,0.0,0.0
15,PAYMENT,9619.65,C2012759943,631643.2,622023.55,M241362340,0.0,0.0,0.0,0.0
19,CASH_OUT,207169.6,C547697244,17255.22,0.0,C1112414583,2466755.34,2673924.94,0.0,0.0
14,CASH_OUT,152389.95,C1612124024,21550.0,0.0,C303040388,107210.0,0.0,0.0,0.0
16,TRANSFER,769850.41,C896251645,49024.94,0.0,C1755140654,419519.9,1746575.28,0.0,0.0
9,TRANSFER,1439584.34,C1751667321,102.0,0.0,C1799657969,3206886.75,7442122.29,0.0,0.0
12,PAYMENT,8911.34,C1383827252,137269.0,128357.66,M1193908824,0.0,0.0,0.0,0.0
21,CASH_IN,54941.34,C972171214,71119.0,126060.34,C877847380,1580758.8,1387713.39,0.0,0.0
7,PAYMENT,24025.52,C1124290846,0.0,0.0,M2103841285,0.0,0.0,0.0,0.0
18,PAYMENT,12064.16,C286373693,11354.0,0.0,M248007608,0.0,0.0,0.0,0.0
21,CASH_OUT,29897.78,C398241646,73948.57,44050.79,C1812375253,176814.42,206712.2,0.0,0.0
19,PAYMENT,7643.4,C487538264,314239.63,306596.23,M1271579122,0.0,0.0,0.0,0.0
16,PAYMENT,15808.68,C1167133971,234.0,0.0,M256942737,0.0,0.0,0.0,0.0
19,CASH_IN,27480.99,C764945009,6661477.48,6688958.47,C1186238465,2160888.72,2133407.73,0.0,0.0
19,PAYMENT,7536.54,C542157430,127121.55,119585.01,M796916951,0.0,0.0,0.0,0.0
15,CASH_IN,47673.73,C386461878,27997.0,75670.73,C1784593095,335902.41,288228.67,0.0,0.0
11,PAYMENT,27494.36,C1143700489,0.0,0.0,M1133768918,0.0,0.0,0.0,0.0
15,PAYMENT,13805.67,C1174457245,302420.61,288614.94,M146742658,0.0,0.0,0.0,0.0
22,PAYMENT,3362.77,C1119512179,0.0,0.0,M687645459,0.0,0.0,0.0,0.0
15,CASH_IN,11306.28,C1907672128,25617738.04,25629044.33,C2013750778,66247.0,54940.72,0.0,0.0
33,CASH_IN,336920.27,C1780576959,15444.0,352364.27,C1564254757,24.0,0.0,0.0,0.0
21,PAYMENT,12188.01,C1212163675,15306.0,3117.99,M1826444593,0.0,0.0,0.0,0.0
16,TRANSFER,5795.42,C1104029235,17377.0,11581.58,C1054287225,0.0,0.0,0.0,0.0
14,CASH_IN,19052.23,C1308506810,184.0,19236.23,C497877325,0.0,0.0,0.0,0.0
21,PAYMENT,8477.13,C602800526,20674.0,12196.87,M1594419137,0.0,0.0,0.0,0.0
18,CASH_OUT,554235.41,C1378433691,0.0,0.0,C99275333,3591610.4,4200259.46,0.0,0.0
11,CASH_OUT,118220.9,C496642997,56889.0,0.0,C45287392,0.0,895573.18,0.0,0.0
18,CASH_OUT,30643.12,C406447410,0.0,0.0,C503421074,551287.12,581930.23,0.0,0.0
13,CASH_IN,114440.46,C997916539,1211411.11,1325851.57,C203806037,537428.95,422988.49,0.0,0.0
11,TRANSFER,1234045.69,C600107751,0.0,0.0,C1485568243,1363442.99,2597488.68,0.0,0.0
9,CASH_OUT,147031.22,C1193005487,1113.0,0.0,C584557699,20.0,2146.77,0.0,0.0
15,CASH_IN,124807.57,C1233970633,167.0,124974.57,C1823182298,0.0,0.0,0.0,0.0
19,CASH_OUT,298992.85,C853699982,29965.0,0.0,C357454563,1846369.04,2239614.55,0.0,0.0
9,PAYMENT,6104.02,C1959816478,396597.76,390493.73,M566535130,0.0,0.0,0.0,0.0
15,CASH_OUT,343654.05,C738498331,255753.53,0.0,C169619597,1888541.82,2241167.99,0.0,0.0
9,PAYMENT,26058.59,C1832935454,137909.1,111850.51,M1974905527,0.0,0.0,0.0,0.0
24,PAYMENT,17573.77,C1598593672,0.0,0.0,M476928415,0.0,0.0,0.0,0.0
15,CASH_IN,143230.09,C1208906174,3749286.33,3892516.42,C1061034243,2552728.74,2599939.67,0.0,0.0
18,CASH_OUT,227716.7,C1103150873,26746.0,0.0,C91920221,34453.0,451190.19,0.0,0.0
13,PAYMENT,11101.68,C165354605,0.0,0.0,M2047337267,0.0,0.0,0.0,0.0
10,CASH_OUT,213183.2,C321027562,30541.0,0.0,C1061034243,0.0,2123554.26,0.0,0.0
19,CASH_IN,102041.53,C202291765,629364.53,731406.06,C1456400374,5579235.39,5134166.93,0.0,0.0
22,TRANSFER,99862.3,C1713030581,0.0,0.0,C1948501608,744614.21,844476.51,0.0,0.0
10,TRANSFER,478460.18,C238243144,0.0,0.0,C1414581773,1313633.31,1565567.19,0.0,0.0
14,PAYMENT,7297.33,C859774362,5064.0,0.0,M485437170,0.0,0.0,0.0,0.0
34,CASH_OUT,182596.93,C1467367856,2852.0,0.0,C118204126,500590.5,597875.67,0.0,0.0
12,CASH_IN,322909.06,C1587826197,722.0,323631.06,C416078784,937202.79,0.0,0.0,0.0
16,PAYMENT,7637.57,C92315637,185998.45,178360.88,M1922010327,0.0,0.0,0.0,0.0
11,CASH_OUT,96534.34,C997980549,0.0,0.0,C1101481055,2020190.1,1829816.11,0.0,0.0
20,CASH_IN,174805.3,C1161637849,46970.0,221775.3,C2131042634,263927.23,157582.15,0.0,0.0
9,TRANSFER,814471.3,C1023051142,274244.76,0.0,C1549835187,4916.0,1344761.43,0.0,0.0
33,PAYMENT,4566.42,C1288328121,53675.0,49108.58,M292171492,0.0,0.0,0.0,0.0
18,PAYMENT,7474.19,C823430847,73402.75,65928.56,M1619554776,0.0,0.0,0.0,0.0
18,CASH_IN,125261.23,C1242606996,6080.0,131341.23,C1175525476,694329.0,727821.5,0.0,0.0
10,PAYMENT,10445.9,C1298514685,863684.0,853238.1,M220817584,0.0,0.0,0.0,0.0
15,TRANSFER,400503.62,C1247173510,3233.0,0.0,C971475445,41273.71,0.0,0.0,0.0
16,CASH_OUT,290525.93,C166595919,0.0,0.0,C1646286903,1616915.34,2127989.88,0.0,0.0
10,CASH_IN,111873.54,C1980109530,2405929.32,2517802.86,C1377020151,211967.04,100093.49,0.0,0.0
18,CASH_OUT,76243.62,C193799443,0.0,0.0,C1533171902,1149986.3,1226229.92,0.0,0.0
10,PAYMENT,5964.22,C2048857385,116372.22,110408.01,M1914803805,0.0,0.0,0.0,0.0
21,CASH_IN,315222.47,C1013774549,4387548.8,4702771.27,C1003872245,3715130.93,3501279.02,0.0,0.0
16,PAYMENT,31596.11,C383844773,191138.92,159542.81,M880597728,0.0,0.0,0.0,0.0
18,PAYMENT,15813.56,C1484102741,0.0,0.0,M1485449226,0.0,0.0,0.0,0.0
20,PAYMENT,3803.0,C1282910239,22580.0,18777.0,M809931952,0.0,0.0,0.0,0.0
12,CASH_OUT,309102.2,C1399496529,0.0,0.0,C174217117,459480.68,1271104.61,0.0,0.0
33,CASH_OUT,274421.04,C1086711644,0.0,0.0,C604555852,7777756.51,8052177.56,0.0,0.0
17,CASH_OUT,251308.0,C687647773,15982.0,0.0,C30194019,834616.13,1085924.13,0.0,0.0
20,CASH_IN,120056.98,C127443744,506276.63,626333.61,C287730462,22275.61,0.0,0.0,0.0
34,CASH_IN,98974.32,C112959531,88159.0,187133.32,C376429589,2031159.26,1932184.93,0.0,0.0
33,PAYMENT,3056.25,C1398519743,1309.0,0.0,M643772858,0.0,0.0,0.0,0.0
1,CASH_OUT,410201.89,C1279740095,21448.0,0.0,C1750905143,61613.0,424250.45,0.0,0.0
18,CASH_OUT,250916.21,C1241095173,782327.72,531411.5,C151559642,13236566.94,13487483.16,0.0,0.0
12,PAYMENT,9677.39,C199371066,22.0,0.0,M1643765715,0.0,0.0,0.0,0.0
16,CASH_IN,153356.46,C788471065,68541.22,221897.69,C600332808,648184.02,494827.56,0.0,0.0
15,PAYMENT,11938.97,C756618335,0.0,0.0,M1897681366,0.0,0.0,0.0,0.0
9,CASH_IN,130075.49,C1370754253,63.0,130138.49,C903716563,0.0,32734.77,0.0,0.0
17,CASH_IN,54532.91,C1383309575,6118.0,60650.91,C888472813,51996.0,0.0,0.0,0.0
15,CASH_OUT,254058.82,C1177887925,20006.0,0.0,C1130611319,8002.0,290606.03,0.0,0.0
16,PAYMENT,15503.95,C302305750,33039.0,17535.05,M1891346657,0.0,0.0,0.0,0.0
17,CASH_OUT,250177.37,C556566184,0.0,0.0,C1826083767,413534.92,663712.29,0.0,0.0
14,CASH_OUT,456216.47,C22975467,45606.0,0.0,C1329452388,9762.01,468224.33,0.0,0.0
14,CASH_OUT,185529.49,C1334117722,0.0,0.0,C1255404581,587577.37,773106.85,0.0,0.0
11,PAYMENT,4370.86,C1128744593,10888.0,6517.14,M1160564832,0.0,0.0,0.0,0.0
17,CASH_OUT,354260.09,C929923,5540.0,0.0,C1753889164,457528.27,811788.36,0.0,0.0
33,PAYMENT,4112.54,C742933124,0.0,0.0,M387505996,0.0,0.0,0.0,0.0
13,CASH_OUT,116116.36,C570575129,509551.71,393435.35,C767426585,1137335.87,1171678.25,0.0,0.0
10,CASH_IN,131192.95,C1168890058,11350275.03,11481467.98,C1575893173,523987.54,1316782.84,0.0,0.0
9,PAYMENT,22300.33,C1928634960,19689.0,0.0,M1522969890,0.0,0.0,0.0,0.0
34,PAYMENT,3004.72,C120004551,359370.45,356365.73,M1829245920,0.0,0.0,0.0,0.0
11,CASH_OUT,551794.86,C1066417188,0.0,0.0,C756411326,1037671.65,2246556.8,0.0,0.0
8,PAYMENT,10904.2,C264865650,27172.0,16267.8,M1123317724,0.0,0.0,0.0,0.0
18,CASH_IN,133591.93,C648406368,2693183.24,2826775.17,C709021673,888380.1,999862.0,0.0,0.0
18,CASH_OUT,20055.84,C69823596,590421.07,570365.23,C1907402098,56766.26,76822.1,0.0,0.0
19,PAYMENT,2628.45,C1030098989,147154.65,144526.2,M687697903,0.0,0.0,0.0,0.0
34,PAYMENT,13522.42,C1495664803,17577.0,4054.58,M13161282,0.0,0.0,0.0,0.0
8,TRANSFER,18052.11,C1252092790,55106.06,37053.94,C998351292,0.0,25755.93,0.0,0.0
11,PAYMENT,10966.43,C165523672,0.0,0.0,M833295611,0.0,0.0,0.0,0.0
16,PAYMENT,3753.98,C1991874702,0.0,0.0,M1727567546,0.0,0.0,0.0,0.0
17,PAYMENT,63.44,C2129213432,0.0,0.0,M1169398219,0.0,0.0,0.0,0.0
13,PAYMENT,3972.25,C1718159372,0.0,0.0,M39857375,0.0,0.0,0.0,0.0
9,PAYMENT,5317.8,C871817254,20517.0,15199.2,M1657535458,0.0,0.0,0.0,0.0
12,CASH_IN,98970.92,C1136750076,8081774.58,8180745.51,C1106536762,373263.35,274292.43,0.0,0.0
9,CASH_IN,258979.75,C59266770,168280.12,427259.87,C1936965683,459.0,0.0,0.0,0.0
10,CASH_OUT,98970.09,C1846935193,1883121.25,1784151.17,C403935201,0.0,1108112.26,0.0,0.0
11,TRANSFER,1922036.49,C119028741,21662.0,0.0,C1921283275,432860.14,2299861.43,0.0,0.0
18,PAYMENT,8746.95,C1539258069,8172.0,0.0,M1747933820,0.0,0.0,0.0,0.0
34,CASH_OUT,177197.85,C36933184,184.0,0.0,C1595278145,345477.74,522675.6,0.0,0.0
18,CASH_IN,220373.67,C298675012,175.0,220548.67,C976421237,275119.42,54745.75,0.0,0.0
18,TRANSFER,1302827.41,C1365437043,0.0,0.0,C747013817,1696736.72,2846839.52,0.0,0.0
19,CASH_OUT,176495.54,C1310103117,11107.0,0.0,C411382138,0.0,176495.54,0.0,0.0
12,CASH_OUT,340912.17,C221795481,0.0,0.0,C1669231754,12558221.77,13018396.75,0.0,0.0
11,CASH_OUT,336653.24,C987817627,8108.0,0.0,C233647424,49747.0,726503.84,0.0,0.0
21,PAYMENT,9647.57,C190025454,242084.0,232436.43,M529638665,0.0,0.0,0.0,0.0
13,CASH_OUT,115959.03,C1238411823,0.0,0.0,C943233792,142208.0,55050.49,0.0,0.0
12,TRANSFER,1064811.79,C1517463697,174891.0,0.0,C1066866762,199687.25,1264499.04,0.0,0.0
18,CASH_OUT,518973.3,C1730169297,0.0,0.0,C1217206140,4457893.3,4976866.6,0.0,0.0
20,CASH_OUT,118000.57,C779616756,326045.04,208044.47,C2053613570,136312.48,254313.05,0.0,0.0
12,CASH_OUT,155196.16,C2005386431,65681.0,0.0,C1382816537,801432.52,1046293.5,0.0,0.0
20,CASH_IN,174987.15,C437195760,2441342.25,2616329.4,C152674374,507398.64,206069.41,0.0,0.0
17,PAYMENT,12374.99,C998504731,44241.0,31866.01,M1363020351,0.0,0.0,0.0,0.0
10,CASH_OUT,375616.94,C1192425471,10089.0,0.0,C2067763440,0.0,669825.59,0.0,0.0
16,PAYMENT,20902.8,C1187308945,0.0,0.0,M1647898227,0.0,0.0,0.0,0.0
17,CASH_IN,155092.44,C913198841,163.0,155255.44,C1227734949,5288838.52,5071083.02,0.0,0.0
19,CASH_IN,411695.26,C2034361972,1844475.85,2256171.11,C443298466,981969.46,570274.19,0.0,0.0
15,CASH_OUT,205346.66,C1386854471,29306.0,0.0,C1173121971,0.0,205346.66,0.0,0.0
9,PAYMENT,5457.76,C556222124,81719.0,76261.24,M1845992727,0.0,0.0,0.0,0.0
17,CASH_IN,98495.39,C923909829,199181.94,297677.33,C1347325777,234662.94,87552.86,0.0,0.0
14,PAYMENT,36966.19,C1352654322,0.0,0.0,M1474791969,0.0,0.0,0.0,0.0
